Price,Close,High,Low,Open,Volume
Ticker,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS
Datetime,,,,,
2025-08-20 03:45:00+00:00,2597.39990234375,2604.800048828125,2588.800048828125,2595.0,0
2025-08-20 03:50:00+00:00,2610.39990234375,2613.800048828125,2595.800048828125,2597.39990234375,36738
2025-08-20 03:55:00+00:00,2609.800048828125,2613.0,2609.10009765625,2610.39990234375,20477
2025-08-20 04:00:00+00:00,2622.0,2624.699951171875,2607.0,2608.300048828125,28134
2025-08-20 04:05:00+00:00,2631.5,2632.0,2622.39990234375,2622.39990234375,51226
2025-08-20 04:10:00+00:00,2629.60009765625,2636.10009765625,2628.0,2631.60009765625,47412
2025-08-20 04:15:00+00:00,2629.89990234375,2631.60009765625,2627.39990234375,2629.5,19106
2025-08-20 04:20:00+00:00,2636.0,2636.10009765625,2629.0,2629.89990234375,28562
2025-08-20 04:25:00+00:00,2638.10009765625,2639.60009765625,2635.0,2635.800048828125,28510
2025-08-20 04:30:00+00:00,2644.199951171875,2644.89990234375,2638.10009765625,2639.10009765625,43568
2025-08-20 04:35:00+00:00,2641.89990234375,2644.89990234375,2640.199951171875,2644.89990234375,55593
2025-08-20 04:40:00+00:00,2633.60009765625,2641.300048828125,2633.60009765625,2641.0,21051
2025-08-20 04:45:00+00:00,2636.0,2638.0,2633.60009765625,2633.800048828125,17625
2025-08-20 04:50:00+00:00,2639.10009765625,2639.10009765625,2634.89990234375,2635.0,12599
2025-08-20 04:55:00+00:00,2643.5,2644.800048828125,2634.60009765625,2639.5,202668
2025-08-20 05:00:00+00:00,2652.800048828125,2654.800048828125,2641.5,2643.39990234375,60562
2025-08-20 05:05:00+00:00,2653.10009765625,2655.89990234375,2650.0,2653.0,35161
2025-08-20 05:10:00+00:00,2648.5,2657.5,2647.0,2653.0,87284
2025-08-20 05:15:00+00:00,2648.199951171875,2648.89990234375,2644.300048828125,2648.699951171875,21181
2025-08-20 05:20:00+00:00,2650.0,2652.0,2647.10009765625,2648.800048828125,24654
2025-08-20 05:25:00+00:00,2649.60009765625,2651.800048828125,2648.5,2650.300048828125,23155
2025-08-20 05:30:00+00:00,2648.60009765625,2650.800048828125,2648.39990234375,2650.0,10547
